"meta";"N_LHS";"size";"kl_dimension";"SI_E";"SI_E_lb";"SI_E_ub";"SI_D";"SI_D_lb";"SI_D_ub";"SI_FP";"SI_FP_lb";"SI_FP_ub";"SI_FN";"SI_FN_lb";"SI_FN_ub"
0.0000000000000000e+00;-1.0000000000000000e+00;1.0000000000000000e+03;8.0000000000000000e+00;3.6320000000000002e-01;3.0642000000000003e-01;4.2190000000000000e-01;3.2184000000000001e-01;2.5858999999999999e-01;3.7752999999999998e-01;2.5870000000000001e-02;-3.6100000000000000e-02;9.0670000000000001e-02;3.8890999999999998e-01;3.3206000000000002e-01;4.4993000000000000e-01
1.0000000000000000e+00;2.5000000000000000e+01;5.0000000000000000e+04;8.0000000000000000e+00;3.2452670489011176e-01;3.1641648041750697e-01;3.3374885719311803e-01;2.9724221373108706e-01;2.8989492591059290e-01;3.0586771084890613e-01;3.4128303732336844e-03;-5.9210917882316413e-03;1.3650180412414751e-02;3.6751912891679267e-01;3.5848963297291558e-01;3.7586017018449774e-01
1.0000000000000000e+00;5.0000000000000000e+01;5.0000000000000000e+04;8.0000000000000000e+00;3.5053272180279771e-01;3.4367685245200930e-01;3.5899747199735182e-01;2.9784484219617874e-01;2.8892472363760652e-01;3.0655602652180192e-01;3.2571661765454954e-03;-5.6565686034545284e-03;1.3537063763539076e-02;3.5257366533086643e-01;3.4366682230971790e-01;3.6146192828306473e-01
1.0000000000000000e+00;1.0000000000000000e+02;5.0000000000000000e+04;8.0000000000000000e+00;3.4269435672101806e-01;3.3474208080614748e-01;3.5138846695759529e-01;2.9175086721075677e-01;2.8209861770248745e-01;3.0077081151048368e-01;3.3079446355365394e-03;-6.8905878870678160e-03;1.2988206470155212e-02;3.6614135306868079e-01;3.5853940829562114e-01;3.7468645950797808e-01
1.0000000000000000e+00;2.5000000000000000e+01;1.0000000000000000e+03;8.0000000000000000e+00;3.5036934603898989e-01;2.9509137069895841e-01;4.0351104698953044e-01;3.2463059353841528e-01;2.6070037287196496e-01;3.8797314438415686e-01;2.6900509588466126e-02;-4.7737990719946499e-02;1.0555361609284529e-01;4.0197677411703636e-01;3.4124466959539501e-01;4.6246534407823053e-01
1.0000000000000000e+00;5.0000000000000000e+01;1.0000000000000000e+03;8.0000000000000000e+00;3.6856908131159871e-01;3.0701381793397736e-01;4.4242701816845215e-01;3.2316288143569705e-01;2.6238248978292666e-01;3.8476671560379011e-01;2.6967955069023157e-02;-4.3697780040735337e-02;1.1044559790205545e-01;3.8647923875460843e-01;3.2975755490963504e-01;4.5091074670987108e-01
1.0000000000000000e+00;1.0000000000000000e+02;1.0000000000000000e+03;8.0000000000000000e+00;3.5883423469372144e-01;3.0267823196526694e-01;4.2468176565687493e-01;3.1898754813896874e-01;2.6951664754684967e-01;3.7786703585859405e-01;2.3324737404946953e-02;-3.4579523264971226e-02;1.0196024329610139e-01;3.9837247604367149e-01;3.4831031315956890e-01;4.6640258966889980e-01
