"meta";"N_LHS";"size";"kl_dimension";"SI_E";"SI_E_lb";"SI_E_ub";"SI_D";"SI_D_lb";"SI_D_ub";"SI_FP";"SI_FP_lb";"SI_FP_ub";"SI_FN";"SI_FN_lb";"SI_FN_ub"
0.0000000000000000e+00;-1.0000000000000000e+00;1.0000000000000000e+03;2.2000000000000000e+01;2.3200000000000000e-03;-7.8340000000000007e-02;7.5300000000000006e-02;8.2100000000000006e-02;1.1089999999999999e-02;1.5572000000000000e-01;-3.3899999999999998e-03;-8.3839999999999998e-02;6.9459999999999994e-02;9.0161999999999998e-01;8.8917999999999997e-01;9.1135999999999995e-01
1.0000000000000000e+00;2.5000000000000000e+01;5.0000000000000000e+04;2.2000000000000000e+01;1.9550317164879205e-03;-1.0661197782498261e-02;1.1919223861708175e-02;1.0787750026243383e-01;9.6381271770803412e-02;1.1799109841482733e-01;-1.0512188853498976e-03;-1.3383183134688502e-02;8.8794211547501625e-03;8.7621178814497491e-01;8.7415134485604662e-01;8.7820770077835686e-01
1.0000000000000000e+00;5.0000000000000000e+01;5.0000000000000000e+04;2.2000000000000000e+01;-3.2810104145205665e-04;-1.0193813305544553e-02;9.2510729825973151e-03;8.7468898641584053e-02;7.8000523930868579e-02;9.6337450521479601e-02;-1.4340117599493593e-03;-1.1340218935721295e-02;8.0409581026374254e-03;8.9951239804860361e-01;8.9749354246469937e-01;9.0147795305881806e-01
1.0000000000000000e+00;1.0000000000000000e+02;5.0000000000000000e+04;2.2000000000000000e+01;2.0285816930041802e-04;-1.0248242022993572e-02;1.0261938409468813e-02;9.1170047290691170e-02;8.0900583744482196e-02;1.0237367726261008e-01;-1.7843932512755381e-03;-1.2092849958765991e-02;8.1640138296415234e-03;8.9747047803203295e-01;8.9545242999775032e-01;8.9936312001099727e-01
1.0000000000000000e+00;2.5000000000000000e+01;1.0000000000000000e+03;2.2000000000000000e+01;-5.0483965770018180e-03;-8.8125289533096701e-02;6.6803644249909741e-02;7.8176328880768226e-02;6.3172715211683933e-03;1.4680250016744811e-01;-8.9642282398645912e-03;-8.6965077242432784e-02;6.2877456286767386e-02;8.8308217109664577e-01;8.7012785303114515e-01;8.9611447689269708e-01
1.0000000000000000e+00;5.0000000000000000e+01;1.0000000000000000e+03;2.2000000000000000e+01;-1.8523309770994312e-04;-5.7042076179183186e-02;5.9317725502553785e-02;6.3049113583420219e-02;-3.5492074195136447e-03;1.2138115182508470e-01;-3.9944868569967533e-03;-6.1498917233510822e-02;5.5490470041271750e-02;9.0843880524023679e-01;8.9659543052010682e-01;9.2026151038491755e-01
1.0000000000000000e+00;1.0000000000000000e+02;1.0000000000000000e+03;2.2000000000000000e+01;-3.4462895536683949e-03;-7.4548583944289870e-02;7.2790909232387749e-02;6.7698932864405856e-02;-3.4708723463879312e-03;1.4360439985906387e-01;-9.7809546202164265e-03;-8.0721509660065680e-02;6.7021117513753392e-02;9.0399111303658064e-01;8.9225016186389272e-01;9.1554255820267549e-01
