"meta";"N_LHS";"size";"kl_dimension";"SI_E";"SI_E_lb";"SI_E_ub";"SI_D";"SI_D_lb";"SI_D_ub";"SI_FP";"SI_FP_lb";"SI_FP_ub";"SI_FN";"SI_FN_lb";"SI_FN_ub"
0.0000000000000000e+00;-1.0000000000000000e+00;1.0000000000000000e+03;2.0200000000000000e+02;1.8310000000000000e-02;-5.3550000000000000e-02;8.7230000000000002e-02;1.0860000000000000e-02;-6.1339999999999999e-02;8.3370000000000000e-02;2.3510000000000000e-02;-5.3390000000000000e-02;9.5460000000000003e-02;9.0832000000000002e-01;8.9337999999999995e-01;9.2222000000000004e-01
1.0000000000000000e+00;2.5000000000000000e+01;5.0000000000000000e+04;2.0200000000000000e+02;4.2433458138457070e-04;-1.7333413003209178e-02;1.3788932030377911e-02;5.6810084697690832e-01;3.0660023998246139e-01;7.5748186727061551e-01;4.0975599007086306e-04;-1.6207814094006648e-03;2.7255274906840860e-03;4.0946683912707456e-04;-1.6377714067294321e-03;2.7016717292282139e-03
1.0000000000000000e+00;5.0000000000000000e+01;5.0000000000000000e+04;2.0200000000000000e+02;2.3421812142220082e-03;-2.3801278626083277e-05;5.0855983247100247e-03;3.9788271802221425e-01;2.7798386622694221e-01;6.0258302290781673e-01;6.5270727910879860e-03;-1.2371319505513993e-03;1.9749617173890541e-02;6.6463478088984590e-03;-1.1722880213765423e-03;2.0326360425432524e-02
1.0000000000000000e+00;1.0000000000000000e+02;5.0000000000000000e+04;2.0200000000000000e+02;1.1322050848419895e-02;1.6456248230162555e-03;2.1656029859445387e-02;3.5630898896708259e-03;-6.8581840952914291e-03;1.4260686156479152e-02;3.1957681038100715e-03;-6.9859189821436041e-03;1.3832885827173650e-02;9.8326586074698796e-01;9.8302297995050281e-01;9.8350790472864158e-01
1.0000000000000000e+00;2.5000000000000000e+01;1.0000000000000000e+03;2.0200000000000000e+02;2.2897681799690629e-02;-2.0551922487345792e-02;8.6735395744246005e-02;7.9099567458021158e-01;1.4611202659925415e-01;1.1299618597884502e+00;4.0594139743574684e-03;-2.3958022419349641e-02;3.0498740505385286e-02;3.9510248647278371e-03;-2.4295860830663079e-02;3.0350914845129570e-02
1.0000000000000000e+00;5.0000000000000000e+01;1.0000000000000000e+03;2.0200000000000000e+02;-1.4555754225866477e-03;-2.5521247806983907e-02;2.2199862072869708e-02;5.4926153737656902e-01;4.1274265221591494e-01;8.2923048293117974e-01;7.0182062953305802e-03;-2.4411895172152299e-02;4.1281010002136423e-02;7.6099228710905208e-03;-2.2345919515068553e-02;4.1048761060536863e-02
1.0000000000000000e+00;1.0000000000000000e+02;1.0000000000000000e+03;2.0200000000000000e+02;-3.8152459066062750e-03;-6.7694608602700240e-02;6.8143977758311672e-02;-6.3459798633795344e-03;-7.2638268382046178e-02;6.5752873970004913e-02;-7.8545107937293690e-03;-7.3596047948994353e-02;6.2483995325411129e-02;9.8348694339225518e-01;9.8121933260471461e-01;9.8520605218402790e-01
