"meta";"N_LHS";"size";"kl_dimension";"SI_E";"SI_E_lb";"SI_E_ub";"SI_D";"SI_D_lb";"SI_D_ub";"SI_FP";"SI_FP_lb";"SI_FP_ub";"SI_FN";"SI_FN_lb";"SI_FN_ub"
0.0000000000000000e+00;-1.0000000000000000e+00;1.0000000000000000e+03;6.0000000000000000e+00;6.9099999999999995e-02;-4.7900000000000000e-03;1.4119999999999999e-01;1.2288000000000000e-01;4.8529999999999997e-02;1.8965000000000001e-01;-1.3570000000000000e-02;-8.7499999999999994e-02;5.3310000000000003e-02;8.0717000000000005e-01;7.8268000000000004e-01;8.3240999999999998e-01
1.0000000000000000e+00;2.5000000000000000e+01;5.0000000000000000e+04;6.0000000000000000e+00;6.2684235417556869e-02;5.3985471728865309e-02;7.3533401815925853e-02;1.3030578792445638e-01;1.2091066941466919e-01;1.4056137276333969e-01;2.6556121729032021e-03;-6.8520845323553721e-03;1.3530069157960694e-02;8.0437889256131490e-01;8.0107314897518833e-01;8.0738008543709960e-01
1.0000000000000000e+00;5.0000000000000000e+01;5.0000000000000000e+04;6.0000000000000000e+00;6.6793515071462861e-02;5.7527160709587001e-02;7.5405692612455028e-02;1.1072188719183401e-01;1.0074102207885215e-01;1.2065930268778856e-01;2.0526487278125140e-03;-7.5425879751238722e-03;1.1418536058111644e-02;8.2143850840629762e-01;8.1783028186422169e-01;8.2484625424865066e-01
1.0000000000000000e+00;1.0000000000000000e+02;5.0000000000000000e+04;6.0000000000000000e+00;6.8508089982188478e-02;5.7762195447033579e-02;7.8615593076150125e-02;1.1618917949068867e-01;1.0388180981835105e-01;1.2663119884583734e-01;2.0499064321061844e-03;-1.0029321802270437e-02;1.2553570067175357e-02;8.1274171547813634e-01;8.0915092486382523e-01;8.1637198941977218e-01
1.0000000000000000e+00;2.5000000000000000e+01;1.0000000000000000e+03;6.0000000000000000e+00;5.5988111856205350e-02;-1.6529119492407009e-02;1.4043417068978070e-01;1.2817469313803967e-01;5.2932769592690464e-02;2.0765821132025220e-01;-1.7942712526143614e-02;-9.2271718696813262e-02;6.5672554296973079e-02;8.0130052116361195e-01;7.7672506600611213e-01;8.2493583882515575e-01
1.0000000000000000e+00;5.0000000000000000e+01;1.0000000000000000e+03;6.0000000000000000e+00;6.6034640998305388e-02;-7.1387122237660371e-03;1.3622754333870329e-01;1.0971871671516417e-01;3.4752546231098448e-02;1.7710191202254155e-01;-1.3623847506312348e-02;-8.7638796890983306e-02;5.3741553819597158e-02;8.2067301023104344e-01;7.9324067756944661e-01;8.4508993478390260e-01
1.0000000000000000e+00;1.0000000000000000e+02;1.0000000000000000e+03;6.0000000000000000e+00;6.7366850710157494e-02;-1.5725037042638675e-02;1.4245057344139581e-01;1.1733062841764184e-01;3.8763972776973313e-02;1.8694732579857848e-01;-1.3891508727858973e-02;-9.6014027740707344e-02;6.2657900990126053e-02;8.1202658809862194e-01;7.8567964822482628e-01;8.3621741490203505e-01
