1.8581801985435287e+00;6.7289787749472545e+00;1.3066382774600173e+01;1.9485167316478460e+01;2.5919873147638505e+01;3.2354920591508247e+01;3.8783418701055865e+01;4.5201044679868303e+01;5.1604533726202064e+01;5.7991191236169968e+01;6.4358758539640988e+01;7.0705328183549156e+01;7.7029382668733177e+01;8.3329778849186624e+01;8.9605789947786050e+01;9.5857144486286671e+01;1.0208404879865560e+02;1.0828717623413108e+02;1.1446774416372985e+02;1.2062748560778154e+02;1.2676867171784974e+02;1.3289406645110935e+02;1.3900696902919907e+02;1.4511115772983396e+02;1.5121082279515420e+02;1.5731057531559907e+02;1.6341535682219376e+02;1.6953032780131008e+02;1.7566089005102435e+02;1.8181246578586706e+02;1.8799045065537155e+02;1.9420015743006599e+02;2.0044657813499950e+02;2.0673431390118421e+02;2.1306750049592731e+02;2.1944955812829829e+02;2.2588311548942553e+02;2.3236993735101024e+02;2.3891066534219254e+02;2.4550485887524928e+02;2.5215075940063386e+02;2.5884526562846435e+02;2.6558393049761776e+02;2.7236080812571157e+02;2.7916606795900793e+02;2.7473470976594024e+02;2.7027775319173389e+02;2.6536375865244929e+02;2.6332520609027034e+02;2.6125121130089747e+02;2.5666516594177443e+02;2.5202098752840240e+02;2.4731264700072029e+02;2.4253530805136501e+02;2.3768537682286652e+02;2.3276063141282569e+02;2.2776015348264755e+02;2.2268453277787879e+02;2.1753573269075375e+02;2.1231707469528826e+02;2.0703318999751647e+02;2.0168978890885109e+02;1.9629370746310713e+02;1.9085262744524883e+02;1.8537493134265998e+02;1.7986951534524971e+02;1.7434562661683347e+02;1.6881255148574513e+02;1.6327960852455050e+02;1.5775585331833949e+02;1.5224994819280033e+02;1.4677002065976106e+02;1.4132357211176699e+02;1.3591726394318988e+02;1.3055701805147493e+02;1.2524784929218323e+02;1.1999386598562835e+02;1.1479829027347988e+02;1.0966335555683833e+02;1.0459050392605022e+02;9.9580313613166638e+01;9.4632579855424510e+01;8.9746376111609962e+01;8.4920149236750518e+01;8.0151681029631504e+01;7.5438327919632982e+01;7.0776985134650374e+01;6.6164188246834300e+01;6.1596212317407627e+01;5.7069032850997864e+01;5.2578555161140045e+01;4.8120569379038727e+01;4.3690839134033318e+01;3.9285162660068643e+01;3.4899464134046774e+01;3.0529762296668604e+01;2.6172438338249261e+01;2.1824315043720627e+01;1.7483097102436538e+01;1.3148545013488741e+01;8.8270580765731825e+00;4.5618375192100897e+00
1.1739424878282239e+00;3.9717964229494820e+00;7.6745507570881548e+00;1.1434802639608225e+01;1.5215309263592907e+01;1.9012460465304610e+01;2.2828496279242717e+01;2.6667238195095692e+01;3.0532922737158160e+01;3.4429718310679974e+01;3.8361470187693456e+01;4.2331479628000295e+01;4.6342359143600419e+01;5.0395860582406904e+01;5.4492747158930101e+01;5.8632679136488484e+01;6.2814111424549282e+01;6.7034199288747047e+01;7.1288793990298004e+01;7.5572416721720529e+01;7.9878312993440574e+01;8.4198518849760404e+01;8.8524039949865127e+01;9.2845027565150730e+01;9.7151004398283987e+01;1.0143119193424015e+02;1.0567481992110952e+02;1.0987145688116269e+02;1.1401144952250348e+02;1.1808621220871926e+02;1.2208862055140654e+02;1.2601337488985141e+02;1.2985720644351727e+02;1.3361913996513130e+02;1.3730069026172220e+02;1.4090587462366295e+02;1.4444126389143005e+02;1.4791596026480138e+02;1.5134138347109715e+02;1.5473118147672787e+02;1.5810090456141489e+02;1.6146776108994862e+02;1.6485034112671573e+02;1.6826820914684492e+02;1.7174159313091604e+02;1.7529106655935828e+02;1.7893712073328564e+02;1.8269984724763384e+02;1.8659862319823588e+02;1.9065169182466821e+02;1.9487585339828007e+02;1.9928615752478413e+02;2.0389548791746981e+02;2.0695027532060556e+02;2.0689150771572184e+02;2.0362742516605456e+02;2.0048436912364525e+02;1.9744376511196234e+02;1.9448505357458757e+02;1.9158602256202005e+02;1.8872317722844070e+02;1.8587200927921262e+02;1.8300758157021099e+02;1.8010487488706414e+02;1.7713930550390486e+02;1.7408724048484299e+02;1.7092655563781381e+02;1.6763704522112326e+02;1.6420110236565154e+02;1.6060406637899530e+02;1.5683465119940433e+02;1.5288525914935678e+02;1.4875222034982900e+02;1.4443575946369256e+02;1.3994013811689047e+02;1.3527336069092158e+02;1.3044690537461011e+02;1.2547534119566946e+02;1.2037569485819520e+02;1.1516705585713827e+02;1.0986982890123349e+02;1.0450512691253958e+02;9.9094147476163741e+01;9.3657619838790694e+01;8.8215161567464094e+01;8.2785017749442616e+01;7.7383583978791549e+01;7.2025175313795657e+01;6.6721887077358645e+01;6.1483396804414525e+01;5.6317140833526679e+01;5.1228265685147043e+01;4.6219785823559015e+01;4.1292759845433878e+01;3.6446534392753037e+01;3.1678884336350205e+01;2.6986480294589008e+01;2.2365162330801251e+01;1.7810585687914340e+01;1.3319609472789521e+01;8.8951594829877987e+00;4.5771973013731184e+00
1.4401478707532001e+00;5.1468181895197587e+00;9.9569906585765722e+00;1.4800827890790668e+01;1.9627698692547423e+01;2.4426499340012267e+01;2.9193428335932598e+01;3.3927176964503587e+01;3.8627712361847664e+01;4.3295844501495282e+01;4.7933051973155173e+01;5.2541333539195080e+01;5.7123140303091027e+01;6.1681257570412562e+01;6.6218722505179826e+01;7.0738735530335305e+01;7.5244559276877112e+01;7.9739396458664601e+01;8.4226339598233395e+01;8.8708253776634706e+01;9.3187711018869450e+01;9.7666892012954918e+01;1.0214757228170926e+02;1.0663105793137090e+02;1.1111813722526368e+02;1.1560911281835328e+02;1.2010378624580486e+02;1.2460145175288392e+02;1.2910101221406683e+02;1.3360093809876511e+02;1.3809937343081154e+02;1.4259425067179171e+02;1.4708328401891984e+02;1.5156409323261292e+02;1.5603432649271519e+02;1.6049165151661512e+02;1.6493386644713095e+02;1.6935899973063309e+02;1.7376525542289792e+02;1.7815115490556187e+02;1.8251545040009432e+02;1.8685716265025894e+02;1.9117560187506675e+02;1.9547024718220010e+02;1.9974073962062951e+02;2.0398686487293253e+02;2.0820840351784719e+02;2.0933487269476683e+02;2.0614454277605230e+02;2.0200302673119955e+02;1.9786372771386951e+02;1.9372722201378946e+02;1.8959385221771456e+02;1.8546382327228707e+02;1.8133719640714355e+02;1.7721397732240297e+02;1.7309408554564629e+02;1.6897756190511038e+02;1.6486454486334566e+02;1.6075536077370398e+02;1.5665060740626143e+02;1.5255111233522379e+02;1.4845810807978685e+02;1.4437316096731334e+02;1.4029819723962925e+02;1.3623548713513577e+02;1.3218763248389641e+02;1.2815742277049983e+02;1.2414790116322068e+02;1.2016218971448147e+02;1.1620341703141401e+02;1.1227461597794567e+02;1.0837864032311037e+02;1.0451797077004620e+02;1.0069474860074288e+02;9.6910594723395178e+01;9.3166551956209204e+01;8.9463041438763469e+01;8.5799725235571103e+01;8.2175607588038574e+01;7.8588934269369375e+01;7.5037221423840535e+01;7.1517281133397248e+01;6.8025287107582272e+01;6.4556746999024526e+01;6.1106710642067519e+01;5.7669771449785202e+01;5.4240189594200793e+01;5.0812024814558562e+01;4.7379164374577137e+01;4.3935578614439727e+01;4.0475355177858482e+01;3.6992844211733910e+01;3.3482779193404177e+01;2.9940418811521422e+01;2.6361575878041986e+01;2.2742892056984825e+01;1.9081939831787679e+01;1.5377623129923336e+01;1.1631206607774446e+01;7.8503230156756603e+00;4.0754550569585080e+00
1.4893108740341647e+00;5.3681074465682501e+00;1.0437724222684849e+01;1.5589434729135894e+01;2.0768732821462851e+01;2.5960728061729842e+01;3.1157001373002494e+01;3.6350768875220091e+01;4.1535799604347346e+01;4.6706188081298947e+01;5.1856434081566007e+01;5.6981574068219778e+01;6.2077411460394153e+01;6.7140689474314541e+01;7.2169283940784041e+01;7.7162355682545723e+01;8.2120442398074786e+01;8.7045470097751917e+01;9.1940778432097034e+01;9.6811004772270351e+01;1.0166195637922954e+02;1.0650038185191104e+02;1.1133377561631112e+02;1.1617007656475855e+02;1.2101734330677449e+02;1.2588348803921872e+02;1.3077594149454697e+02;1.3570132423383410e+02;1.4066526039937671e+02;1.4567204358237612e+02;1.5072449909134971e+02;1.5582390530121444e+02;1.6096984339188731e+02;1.6616026069019915e+02;1.7139161265320323e+02;1.7665894479350516e+02;1.8195619119167321e+02;1.8727654393260894e+02;1.9261272658171407e+02;1.9795754634563431e+02;2.0330423863965405e+02;2.0864697243717376e+02;2.1398133753578645e+02;2.1930464854401316e+02;2.2461632530954660e+02;2.2991818933797785e+02;2.3521451852484995e+02;2.4051213255316193e+02;2.4582036253065667e+02;2.5115076309706728e+02;2.5651685652549156e+02;2.6193377742214352e+02;2.6241574816886697e+02;2.5798680975728939e+02;2.5311611609211454e+02;2.4830411130389078e+02;2.4355552360667519e+02;2.3887253281496098e+02;2.3425448221996032e+02;2.2969785592244136e+02;2.2519635799314935e+02;2.2074092399713544e+02;2.1632015444172742e+02;2.1192050328627917e+02;2.0752670731130956e+02;2.0312224824273633e+02;1.9868990212251771e+02;1.9421215727474171e+02;1.8967199306880798e+02;1.8505332135085638e+02;1.8034157742590290e+02;1.7552423455978953e+02;1.7059128787113804e+02;1.6553547575336933e+02;1.6035274511487870e+02;1.5504224660998335e+02;1.4960637597915544e+02;1.4405068633886651e+02;1.3838349967563354e+02;1.3261576394982873e+02;1.2676046609157770e+02;1.2083215846312666e+02;1.1484641409234263e+02;1.0881931044836846e+02;1.0276675744793874e+02;9.6704224032311615e+01;9.0646175846466264e+01;8.4605768387298284e+01;7.8594625825862181e+01;7.2622535290136000e+01;6.6697573436251716e+01;6.0825964838068018e+01;5.5012183251745938e+01;4.9259076901111115e+01;4.3568076880388965e+01;3.7939283124317853e+01;3.2371940572014836e+01;2.6864677267228657e+01;2.1416164288139829e+01;1.6026585958316655e+01;1.0702921127117873e+01;5.4929704504791239e+00
1.8270256393717808e+00;6.7380600494614544e+00;1.3117575317213561e+01;1.9591167000309088e+01;2.6089884410945960e+01;3.2592330993972134e+01;3.9084904994081754e+01;4.5556053769086546e+01;5.1995027693822067e+01;5.8391655802602152e+01;6.4736489228455227e+01;7.1021002080293613e+01;7.7237912765544493e+01;8.3381432975225820e+01;8.9447542835151168e+01;9.5434218092567406e+01;1.0134158543864194e+02;1.0717198196114397e+02;1.1293003485257289e+02;1.1862256901307815e+02;1.2425850088135265e+02;1.2984860731539200e+02;1.3540533066795101e+02;1.4094244676151189e+02;1.4647469326016426e+02;1.5201745295579460e+02;1.5758633180359652e+02;1.6319671783374764e+02;1.6886347820741733e+02;1.7460043840863861e+02;1.8042005225678622e+02;1.8633309149813286e+02;1.9234819560253740e+02;1.9847162221172871e+02;2.0470703837279763e+02;2.1105519341966516e+02;2.1751381473194297e+02;2.2407756808444734e+02;2.3073790353408458e+02;2.3748325932492253e+02;2.4429906963247538e+02;2.5116804549797575e+02;2.5807054331557424e+02;2.6498484629564348e+02;2.6660984678897393e+02;2.6393086269154378e+02;2.5994232225772834e+02;2.5584935082139992e+02;2.5164040864170212e+02;2.4730705895082932e+02;2.4284414716120287e+02;2.3824975503743579e+02;2.3352506002203154e+02;2.2867423539684594e+02;2.2370412749223414e+02;2.1862396788026561e+02;2.1344487799257035e+02;2.0817962841566128e+02;2.0284209661872532e+02;1.9744687100710149e+02;1.9200887268927289e+02;1.8654286765548036e+02;1.8106330301510837e+02;1.7558390953011346e+02;1.7011749847144384e+02;1.6467578417950986e+02;1.5926928645117837e+02;1.5390714544894138e+02;1.4859725391376938e+02;1.4334615351498206e+02;1.3815909939096295e+02;1.3304012169437777e+02;1.2799213135825872e+02;1.2301690618353888e+02;1.1811534720511038e+02;1.1328747341463871e+02;1.0853254728124462e+02;1.0384919541980759e+02;9.9235395238190861e+01;9.4688711072807607e+01;9.0206266028673738e+01;8.5784834810671512e+01;8.1420903749347005e+01;7.7110749454295032e+01;7.2850386874094013e+01;6.8635763288301419e+01;6.4462698246064178e+01;6.0326946338433103e+01;5.6224257928117019e+01;5.2150315184169642e+01;4.8100915413197491e+01;4.4071907146470934e+01;4.0059251402941690e+01;3.6059061041355605e+01;3.2067670833202918e+01;2.8081597293389930e+01;2.4097775369112412e+01;2.0113623407681896e+01;1.6127441386369977e+01;1.2139486209522122e+01;8.1561919012508266e+00;4.2179915503114733e+00
1.6506666931741691e+00;5.8257784059509428e+00;1.1253695381934785e+01;1.6716673153410682e+01;2.2159865805785032e+01;2.7574486632533876e+01;3.2960376814590205e+01;3.8320309987743940e+01;4.3658447475470297e+01;4.8979691968536713e+01;5.4289333995214747e+01;5.9592728541326586e+01;6.4895068263372011e+01;7.0201110740247401e+01;7.5514963329565006e+01;8.0839884199772868e+01;8.6178098257675131e+01;9.1530623189228507e+01;9.6897216639886338e+01;1.0227628912740762e+02;1.0766492042102230e+02;1.1305888276535637e+02;1.1845280420861624e+02;1.2384031226219774e+02;1.2921422741929561e+02;1.3456687322662162e+02;1.3989034288055220e+02;1.4517677589390550e+02;1.5041876304044933e+02;1.5560954122312830e+02;1.6074332004104713e+02;1.6581556872451247e+02;1.7082310385712174e+02;1.7576426713715489e+02;1.8063903896300690e+02;1.8544893952184162e+02;1.9019701582375799e+02;1.9488777169453988e+02;1.9952688737950908e+02;2.0412114635038753e+02;2.0867809359205407e+02;2.1320584399976369e+02;2.1771288983735590e+02;2.2151191335212030e+02;2.1981737914237780e+02;2.1538508145638269e+02;2.1100743483833458e+02;2.0668746263386490e+02;2.0242700430986409e+02;1.9822679698327556e+02;1.9408668468537641e+02;1.9000573773860046e+02;1.8598237780214757e+02;1.8201460303218650e+02;1.7810008761258209e+02;1.7423634465205268e+02;1.7042074138580509e+02;1.6665071762887382e+02;1.6292374837719399e+02;1.5923739324414657e+02;1.5558931956697981e+02;1.5197718768194912e+02;1.4839874466476687e+02;1.4485167475021299e+02;1.4133355438169318e+02;1.3784178084977370e+02;1.3437352638364953e+02;1.3092558555480201e+02;1.2749446624966738e+02;1.2407626921614688e+02;1.2066670461558540e+02;1.1726111046193255e+02;1.1385452079100087e+02;1.1044164345658891e+02;1.0701709684592525e+02;1.0357543584941030e+02;1.0011131319593930e+02;9.6619654716921360e+01;9.3095722537098354e+01;8.9535415673049854e+01;8.5935324449472191e+01;8.2292886921329412e+01;7.8606496805552183e+01;7.4875603753966502e+01;7.1100654452911812e+01;6.7283234601317062e+01;6.3425924954674493e+01;5.9532236062257532e+01;5.5606504372569709e+01;5.1653633286534514e+01;4.7679054669402184e+01;4.3688431704635427e+01;3.9687481570519175e+01;3.5681783562002160e+01;3.1676634849451244e+01;2.7676823353401325e+01;2.3686706972368622e+01;1.9710159011326336e+01;1.5750877660886404e+01;1.1813385469941633e+01;7.9070894993752141e+00;4.0730639636802275e+00
1.1159201905958358e+00;4.0498166024549729e+00;7.8550913289717954e+00;1.1696318609795153e+01;1.5531789065089793e+01;1.9349783446063356e+01;2.3144027197289436e+01;2.6910153890036163e+01;3.0644931871297608e+01;3.4346098910504850e+01;3.8012395925693738e+01;4.1643609832618147e+01;4.5240660795938915e+01;4.8805621535808342e+01;5.2341729403008031e+01;5.5853351869089089e+01;5.9345896547660622e+01;6.2825657089650456e+01;6.6299668297181825e+01;6.9775462813521756e+01;7.3260826466861161e+01;7.6763490724300155e+01;8.0290860433349749e+01;8.3849678038398153e+01;8.7445684774119030e+01;9.1083339501569242e+01;9.4765505375584738e+01;9.8493161672227387e+01;1.0226524392625127e+02;1.0607840730326765e+02;1.0992696887840360e+02;1.1380293592936124e+02;1.1769603007688509e+02;1.2159391887848285e+02;1.2548255772387832e+02;1.2934653727375772e+02;1.3316963137050277e+02;1.3693542654078831e+02;1.4062789398901467e+02;1.4423215774384533e+02;1.4773508082033825e+02;1.5112591641633603e+02;1.5439687279722708e+02;1.5754345711641395e+02;1.6056477769323456e+02;1.6346368589808804e+02;1.6624665201453465e+02;1.6892358396805662e+02;1.7150750193593882e+02;1.7401399351745727e+02;1.7646067817058747e+02;1.7886661059808361e+02;1.8125155736982646e+02;1.8363538263941766e+02;1.8603738295858366e+02;1.8847578490486669e+02;1.9096709147857706e+02;1.9352571504004743e+02;1.9616358549729622e+02;1.9888984690481428e+02;2.0131039332817278e+02;1.9938792388352803e+02;1.9410477357388001e+02;1.8894493287029093e+02;1.8389331134593385e+02;1.7893372066828053e+02;1.7404953316418184e+02;1.6922416636677926e+02;1.6444182305181292e+02;1.5968787357201884e+02;1.5494931125928886e+02;1.5021508748669305e+02;1.4547637430345250e+02;1.4072656743411295e+02;1.3596147492013787e+02;1.3117909648226669e+02;1.2637945029614704e+02;1.2156431210370138e+02;1.1673673569185054e+02;1.1190082675918794e+02;1.0706119520061222e+02;1.0222255977122690e+02;9.7389348251707574e+01;9.2565372980410743e+01;8.7753417390354855e+01;8.2955194891982273e+01;7.8171085929549037e+01;7.3400104912409631e+01;6.8639944495286528e+01;6.3886939908367822e+01;5.9136397440830358e+01;5.4382673040578773e+01;4.9619442306266833e+01;4.4839969961549997e+01;4.0037430873063862e+01;3.5205094319747090e+01;3.0336842608986139e+01;2.5427454707300512e+01;2.0473274554757975e+01;1.5473683394700323e+01;1.0436434838824212e+01;5.4122776734372087e+00
1.3876490151002339e+00;5.0204701028726424e+00;9.7709403671908444e+00;1.4605602066174521e+01;1.9474406617712738e+01;2.4364009697036288e+01;2.9266932532024299e+01;3.4177022676511058e+01;3.9088400452990960e+01;4.3995200629737838e+01;4.8891604260205483e+01;5.3771925426560877e+01;5.8630801122059765e+01;6.3463339925149292e+01;6.8265304446793266e+01;7.3033271651559460e+01;7.7764752031776808e+01;8.2458247671439423e+01;8.7113336615301108e+01;9.1730634063153488e+01;9.6311749769006909e+01;1.0085915433609919e+02;1.0537607797794962e+02;1.0986630723922370e+02;1.1433395534391902e+02;1.1878328154100446e+02;1.2321843696646613e+02;1.2764320694237703e+02;1.3206087642284388e+02;1.3647394392124519e+02;1.4088400706505138e+02;1.4529168863555509e+02;1.4969648043195420e+02;1.5409677114670473e+02;1.5848993084083469e+02;1.6287232445897760e+02;1.6723951270543830e+02;1.7158650650744065e+02;1.7590792610901457e+02;1.8019841363860201e+02;1.8445285862101446e+02;1.8866678048342558e+02;1.9283670981369494e+02;1.9696042587969086e+02;2.0103729098844133e+02;2.0506853942167612e+02;2.0905738317134231e+02;2.1300917952473264e+02;2.1693152733783904e+02;2.2083416510195042e+02;2.2472892427520631e+02;2.2862977075860593e+02;2.2351843980652498e+02;2.1848449641319016e+02;2.1393293344348047e+02;2.1126600417884154e+02;2.0868596309312412e+02;2.0393635462150206e+02;1.9929373121965790e+02;1.9476117774963419e+02;1.9033985888123289e+02;1.8602889072216226e+02;1.8182553921162955e+02;1.7772518133571839e+02;1.7372144220358200e+02;1.6980633469678617e+02;1.6597045251511753e+02;1.6220304111467917e+02;1.5849236736673583e+02;1.5482581663163745e+02;1.5119013817011958e+02;1.4757166529617291e+02;1.4395656457915263e+02;1.4033093345330136e+02;1.3668118534864348e+02;1.3299413004153521e+02;1.2925718747256386e+02;1.2545858696618659e+02;1.2158739353593776e+02;1.1763382191944339e+02;1.1358922133376593e+02;1.0944619136049813e+02;1.0519864481870046e+02;1.0084188161994513e+02;9.6372478795870734e+01;9.1788487517992479e+01;8.7089287646301088e+01;8.2275589509913516e+01;7.7349424039751298e+01;7.2313951341518489e+01;6.7173598697954844e+01;6.1933850817216182e+01;5.6601202083522942e+01;5.1183069950977220e+01;4.5687742627249364e+01;4.0124159214432147e+01;3.4502070368888944e+01;2.8831932255849527e+01;2.3125222414331276e+01;1.7395555185584644e+01;1.1663556300004547e+01;5.9900999149763727e+00
1.3876701125381365e+00;5.0693513887936028e+00;9.8854784967384131e+00;1.4801682889878485e+01;1.9770462515425059e+01;2.4780773343543668e+01;2.9827344623703510e+01;3.4906078666263781e+01;4.0012893445021909e+01;4.5143343917197406e+01;5.0292528804779678e+01;5.5455054313960666e+01;6.0625114305282374e+01;6.5796547747843860e+01;7.0962958678827960e+01;7.6117847976500670e+01;8.1254741860938893e+01;8.6367298434227436e+01;9.1449483463538400e+01;9.6495656486577175e+01;1.0150068655327185e+02;1.0645999876499461e+02;1.1136967284991387e+02;1.1622644248029410e+02;1.2102766477978608e+02;1.2577133027170763e+02;1.3045597474461300e+02;1.3508055906239323e+02;1.3964444462800077e+02;1.4414716868862334e+02;1.4858835818118044e+02;1.5296764108054370e+02;1.5728442585223820e+02;1.6153783143572124e+02;1.6572663566455287e+02;1.6984911367565974e+02;1.7390304398080474e+02;1.7788574909951981e+02;1.8179402628332525e+02;1.8562434177064299e+02;1.8937284283440607e+02;1.9303555638243935e+02;1.9660862038116392e+02;2.0008841295579711e+02;2.0347183342593399e+02;2.0675659317822331e+02;2.0994137922809063e+02;2.1302613686464960e+02;2.1601232951296731e+02;2.1890304117385853e+02;2.2170316444267633e+02;2.2441953797259356e+02;2.2706090664402743e+02;2.2963796162903117e+02;2.3202721631292420e+02;2.3216435576544407e+02;2.2548427013798656e+02;2.1892068938307881e+02;2.1248400616554252e+02;2.0618343816225033e+02;2.0002681185578362e+02;1.9402024039327765e+02;1.8816814114339351e+02;1.8247300598451611e+02;1.7693536684253908e+02;1.7155377790839592e+02;1.6632486994812905e+02;1.6124330232013915e+02;1.5630203643552460e+02;1.5149235620911881e+02;1.4680405969607656e+02;1.4222564689088213e+02;1.3774455710957346e+02;1.3334728292594326e+02;1.2901978176209099e+02;1.2474761607538626e+02;1.2051624262176200e+02;1.1631130552548862e+02;1.1211878453427109e+02;1.0792542228748894e+02;1.0371885177700453e+02;9.9487846024836259e+01;9.5222511200302662e+01;9.0914474109865452e+01;8.6556880793019715e+01;8.2144642551855895e+01;7.7674337527370980e+01;7.3144207360636344e+01;6.8554104092094164e+01;6.3905239647165388e+01;5.9200196495837716e+01;5.4442606327202093e+01;4.9636959403239935e+01;4.4788377474125816e+01;3.9902426650249367e+01;3.4984805953283242e+01;3.0041402527865504e+01;2.5078162345461568e+01;2.0101405389104897e+01;1.5118999564256548e+01;1.0145382589395107e+01;5.2352203584465657e+00
1.8227848222438066e+00;6.8242359058783935e+00;1.3282270099483542e+01;1.9817460152369364e+01;2.6362067930690372e+01;3.2895897384064057e+01;3.9407244236910365e+01;4.5887246432485497e+01;5.2328607611629700e+01;5.8725276003524577e+01;6.5072438719611725e+01;7.1366527468210435e+01;7.7605306961270557e+01;8.3787861448577516e+01;8.9914589130682401e+01;9.5987141554691846e+01;1.0200829582278253e+02;1.0798174667717967e+02;1.1391194562647087e+02;1.1980380239573080e+02;1.2566241536275299e+02;1.3149272475939316e+02;1.3729925626642529e+02;1.4308578395570444e+02;1.4885501453417319e+02;1.5460839273636739e+02;1.6034586906341536e+02;1.6606572072464931e+02;1.7176458920884926e+02;1.7743737429498850e+02;1.8307740047703444e+02;1.8867667822353280e+02;1.9422609134850831e+02;1.9971584415925471e+02;2.0513598709285674e+02;2.1047683774301788e+02;2.1572961239762060e+02;2.2088707326032616e+02;2.2594397955931018e+02;2.3089777457600829e+02;2.3574892701888342e+02;2.4050136141139072e+02;2.4516277085930420e+02;2.4974463606567937e+02;2.5527612459542010e+02;2.5377734802651133e+02;2.4807303488793099e+02;2.4244590921326386e+02;2.3691466330617877e+02;2.3149687300173940e+02;2.2620850593069295e+02;2.2106337868772610e+02;2.1607269751417545e+02;2.1124480763490971e+02;2.0658489850657583e+02;2.0209489001300295e+02;1.9777325532919795e+02;1.9361518547174506e+02;1.8961255899790666e+02;1.8575410907366327e+02;1.8202565115376527e+02;1.7841023479077185e+02;1.7488861832048499e+02;1.7143953254503168e+02;1.6804013281054199e+02;1.6466647844478453e+02;1.6129409072601209e+02;1.5789841778043422e+02;1.5445560970661978e+02;1.5094303883267096e+02;1.4733995806107146e+02;1.4362810868944746e+02;1.3979230669371870e+02;1.3582080645530522e+02;1.3170584385850418e+02;1.2744376092111382e+02;1.2303512219322091e+02;1.1848466982837024e+02;1.1380096975657446e+02;1.0899619683603431e+02;1.0408549507168192e+02;9.9086379626836944e+01;9.4018040804290251e+01;8.8900646583825747e+01;8.3754509157710103e+01;7.8599584356902440e+01;7.3454755613351310e+01;6.8337358955511149e+01;6.3262817325745104e+01;5.8244251790478415e+01;5.3292486930445648e+01;4.8415883538667259e+01;4.3620406759495062e+01;3.8909747427311196e+01;3.4285537449887116e+01;2.9747491070351423e+01;2.5293870329589943e+01;2.0921775577728905e+01;1.6627781759084904e+01;1.2409240578993497e+01;8.2686966799682633e+00;4.2417444391654948e+00
